seccion,indicador,titulo,ambito,sexo,periodo,valor,unidad
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2024M12,1665.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M01,1933.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M02,1748.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M03,1778.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M04,1464.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M05,1628.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M06,1473.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M07,1925.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M08,1202.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M09,1909.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M10,1868.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M11,1839.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2025M12,1379.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M01,1601.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M02,1685.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M03,1613.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M04,1272.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M05,1589.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,comunitat-valenciana,Ambos sexos,2026M06,1442.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M01,383.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M02,388.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M03,413.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M04,242.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M05,337.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M06,371.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M07,376.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M08,457.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M09,478.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M10,445.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M11,498.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2007M12,379.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M01,723.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M02,516.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M03,339.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M04,709.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M05,486.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M06,357.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M07,391.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M08,365.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M09,431.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M10,360.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M11,351.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2008M12,194.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M01,283.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M02,511.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M03,511.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M04,296.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M05,253.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M06,253.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M07,403.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M08,719.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M09,371.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M10,457.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M11,277.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2009M12,225.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M01,347.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M02,547.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M03,244.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M04,283.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M05,233.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M06,231.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M07,395.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M08,520.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M09,261.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M10,148.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M11,306.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2010M12,253.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M01,431.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M02,368.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M03,181.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M04,283.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M05,275.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M06,177.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M07,448.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M08,223.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M09,239.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M10,209.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M11,234.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2011M12,156.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M01,425.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M02,378.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M03,186.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M04,378.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M05,282.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M06,250.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M07,208.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M08,316.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M09,272.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M10,290.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M11,278.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2012M12,252.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M01,388.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M02,278.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M03,199.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M04,182.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M05,230.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M06,164.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M07,257.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M08,216.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M09,397.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M10,160.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M11,162.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2013M12,137.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M01,283.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M02,205.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M03,145.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M04,185.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M05,222.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M06,135.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M07,239.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M08,159.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M09,437.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M10,127.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M11,117.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2014M12,93.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M01,133.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M02,119.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M03,58.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M04,75.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M05,84.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M06,83.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M07,111.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M08,99.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M09,136.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M10,66.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M11,51.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2015M12,34.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M01,97.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M02,48.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M03,61.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M04,62.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M05,72.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M06,88.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M07,62.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M08,96.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M09,54.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M10,32.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M11,85.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2016M12,55.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M01,63.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M02,55.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M03,65.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M04,49.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M05,98.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M06,70.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M07,63.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M08,77.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M09,100.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M10,46.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M11,58.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2017M12,38.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M01,104.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M02,175.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M03,56.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M04,55.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M05,74.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M06,227.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M07,67.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M08,67.0,operaciones
vivienda,compraventas_nueva,Compraventas de vivienda nueva,castellon,Ambos sexos,2018M09,105.0,operaciones
